DATE,DEXMXUS
2024-01-29,17.2418
2024-01-30,17.1794
2024-01-31,17.1762
2024-02-01,17.102
2024-02-02,17.155
2024-02-05,17.168
2024-02-06,17.0265
2024-02-07,17.043
2024-02-08,17.1182
2024-02-09,17.0937
2024-02-12,17.0591
2024-02-13,17.202
2024-02-14,17.097
2024-02-15,17.081
2024-02-16,17.062
2024-02-19,.
2024-02-20,17.0444
2024-02-21,17.058
2024-02-22,17.133
2024-02-23,17.1034
2024-02-26,17.1077
2024-02-27,17.0716
2024-02-28,17.0896
2024-02-29,17.058
2024-03-01,17.0055
2024-03-04,16.9628
2024-03-05,16.9287
2024-03-06,16.861
2024-03-07,16.8688
2024-03-08,16.8082
2024-03-11,16.8134
2024-03-12,16.8281
2024-03-13,16.73
2024-03-14,16.694
2024-03-15,16.6889
2024-03-18,16.784
2024-03-19,16.842
2024-03-20,16.7713
2024-03-21,16.739
2024-03-22,16.7249
2024-03-25,16.7097
2024-03-26,16.687
2024-03-27,16.537
2024-03-28,16.613
2024-03-29,16.5574
2024-04-01,16.656
2024-04-02,16.5727
2024-04-03,16.549
2024-04-04,16.5076
2024-04-05,16.4809
2024-04-08,16.325
2024-04-09,16.3579
2024-04-10,16.5073
2024-04-11,16.4345
2024-04-12,16.6577
2024-04-15,16.639
2024-04-16,16.9944
2024-04-17,16.9775
2024-04-18,17.1169
2024-04-19,17.2062
2024-04-22,17.118
2024-04-23,17.0097
2024-04-24,17.101
2024-04-25,17.185
2024-04-26,17.1436
2024-04-29,17.0137
2024-04-30,17.0642
2024-05-01,17.0204
2024-05-02,16.9286
2024-05-03,17.032
2024-05-06,16.9016
2024-05-07,16.908
2024-05-08,16.9039
2024-05-09,16.859
2024-05-10,16.765
2024-05-13,16.807
2024-05-14,16.8402
2024-05-15,16.6831
2024-05-16,16.6839
2024-05-17,16.6162
2024-05-20,16.5621
2024-05-21,16.5946
2024-05-22,16.6206
2024-05-23,16.7065
2024-05-24,16.6813
2024-05-27,.
2024-05-28,16.7039
2024-05-29,16.937
2024-05-30,16.9232
2024-05-31,16.994
2024-06-03,17.578
2024-06-04,17.858
2024-06-05,17.534
2024-06-06,17.5212
2024-06-07,18.2662
2024-06-10,18.404
2024-06-11,18.435
2024-06-12,18.739
2024-06-13,18.5611
2024-06-14,18.4519
2024-06-17,18.4897
2024-06-18,18.3918
2024-06-19,.
2024-06-20,18.395
2024-06-21,18.1995
2024-06-24,18.0039
2024-06-25,18.125
2024-06-26,18.1658
2024-06-27,18.318
2024-06-28,18.261
2024-07-01,18.386
2024-07-02,18.2249
2024-07-03,18.1141
2024-07-04,.
2024-07-05,18.087
2024-07-08,17.9935
2024-07-09,17.9441
2024-07-10,17.8331
2024-07-11,17.8318
2024-07-12,17.653
2024-07-15,17.766
2024-07-16,17.659
2024-07-17,17.7487
2024-07-18,17.8452
2024-07-19,17.9387
2024-07-22,17.926
2024-07-23,18.0738
2024-07-24,18.3789
2024-07-25,18.3491
2024-07-26,18.396
2024-07-29,18.6591
2024-07-30,18.7983
2024-07-31,18.5975
2024-08-01,18.6418
2024-08-02,18.9991
2024-08-05,19.445
2024-08-06,19.3187
2024-08-07,19.1741
2024-08-08,19.113
2024-08-09,18.8245
2024-08-12,18.994
2024-08-13,19.0499
2024-08-14,18.8242
2024-08-15,18.6539
2024-08-16,18.6169
2024-08-19,18.7425
2024-08-20,18.8923
2024-08-21,19.191
2024-08-22,19.437
2024-08-23,19.094
2024-08-26,19.405
2024-08-27,19.6486
2024-08-28,19.5288
2024-08-29,19.788
2024-08-30,19.6576
2024-09-02,.
2024-09-03,19.83
2024-09-04,19.8161
2024-09-05,19.9926
2024-09-06,20.0399
